FBgn0261983	Bger_01352
FBgn0265102	Bger_05543
FBgn0259685	Bger_00824
FBgn0034883	Bger_02960
FBgn0003513	Bger_10139
FBgn0035001	Bger_08962
FBgn0036374	Bger_00956
FBgn0259878	Bger_04029
FBgn0036697	Bger_18032
FBgn0030499	Bger_17962
FBgn0034599	Bger_16064
FBgn0260006	Bger_12407
FBgn0034061	Bger_00750
FBgn0027592	Bger_02626
FBgn0034070	Bger_19226
FBgn0040279	Bger_16940
FBgn0029648	Bger_14220
FBgn0027598	Bger_07177
FBgn0024277	Bger_05229
FBgn0037940	Bger_05213
FBgn0020660	Bger_02271
FBgn0035410	Bger_23697
FBgn0263241	Bger_16810
FBgn0260390	Bger_16120
FBgn0051342	Bger_10780
FBgn0015754	Bger_04675
FBgn0039359	Bger_17846
FBgn0264386	Bger_26043
FBgn0036032	Bger_21114
FBgn0031053	Bger_06328
FBgn0039067	Bger_18112
FBgn0028744	Bger_15797
FBgn0036754	Bger_07846
FBgn0033890	Bger_02656
FBgn0035586	Bger_15440
FBgn0035031	Bger_14668
FBgn0036214	Bger_19751
FBgn0028572	Bger_04981
FBgn0038827	Bger_07850
FBgn0030435	Bger_07169
FBgn0031575	Bger_14402
FBgn0020278	Bger_08253
FBgn0039877	Bger_05801
FBgn0039212	Bger_05760
FBgn0029694	Bger_16356
FBgn0034645	Bger_05109
FBgn0263144	Bger_10052
FBgn0031143	Bger_11249
FBgn0020269	Bger_25101
FBgn0261270	Bger_12163
FBgn0263077	Bger_18490
FBgn0038545	Bger_04738
FBgn0002921	Bger_03719
FBgn0010438	Bger_12885
FBgn0034527	Bger_24055
FBgn0031256	Bger_07300
FBgn0028836	Bger_03596
FBgn0031403	Bger_20057
FBgn0034352	Bger_06936
FBgn0030342	Bger_19490
FBgn0050502	Bger_26354
FBgn0052226	Bger_11579
FBgn0040346	Bger_00844
FBgn0011327	Bger_06052
FBgn0036121	Bger_10789
FBgn0031054	Bger_02418
FBgn0019982	Bger_11762
FBgn0263757	Bger_02431
FBgn0033518	Bger_15310
FBgn0011589	Bger_21867
FBgn0003048	Bger_13150
FBgn0015591	Bger_26206
FBgn0063649	Bger_04082
FBgn0035168	Bger_01000
FBgn0266615	Bger_01748
FBgn0036995	Bger_00418
FBgn0038056	Bger_01711
FBgn0035839	Bger_03520
FBgn0263600	Bger_18562
FBgn0051324	Bger_24951
FBgn0038438	Bger_09233
FBgn0034389	Bger_20351
FBgn0034590	Bger_05890
FBgn0034985	Bger_10163
FBgn0004009	Bger_10842
FBgn0033936	Bger_10550
FBgn0015338	Bger_04223
FBgn0262732	Bger_05242
FBgn0036436	Bger_00493
FBgn0027359	Bger_24049
FBgn0037956	Bger_16685
FBgn0024230	Bger_14671
FBgn0030025	Bger_14894
FBgn0036193	Bger_21116
FBgn0260470	Bger_06625
FBgn0052687	Bger_16034
FBgn0037555	Bger_24198
FBgn0051118	Bger_25888
FBgn0034180	Bger_14504
FBgn0039116	Bger_04772
FBgn0037027	Bger_19407
FBgn0264895	Bger_25364
FBgn0035109	Bger_05204
FBgn0037213	Bger_24354
FBgn0003525	Bger_17642
FBgn0003002	Bger_14451
FBgn0031304	Bger_06653
FBgn0036039	Bger_13885
FBgn0032694	Bger_04270
FBgn0033272	Bger_03026
FBgn0038592	Bger_12685
FBgn0051678	Bger_14658
FBgn0262483	Bger_00005
FBgn0037846	Bger_16054
FBgn0034655	Bger_20248
FBgn0085456	Bger_24719
FBgn0000492	Bger_28458
FBgn0026713	Bger_06883
FBgn0261109	Bger_04111
FBgn0014179	Bger_00054
FBgn0267390	Bger_01244
FBgn0250911	Bger_03641
FBgn0020907	Bger_02790
FBgn0013733	Bger_04771
FBgn0262139	Bger_17153
FBgn0261985	Bger_03201
FBgn0037251	Bger_21080
FBgn0041092	Bger_21670
FBgn0034972	Bger_11823
FBgn0041188	Bger_07845
FBgn0031043	Bger_14677
FBgn0032298	Bger_00023
FBgn0261790	Bger_14065
FBgn0038479	Bger_17010
FBgn0031652	Bger_01652
FBgn0024189	Bger_25084
FBgn0036839	Bger_13714
FBgn0038385	Bger_05468
FBgn0260222	Bger_10923
FBgn0029762	Bger_17630
FBgn0038569	Bger_11970
FBgn0046687	Bger_02728
FBgn0034362	Bger_10604
FBgn0033710	Bger_02950
FBgn0033668	Bger_15348
FBgn0035064	Bger_14583
FBgn0027079	Bger_11643
FBgn0265177	Bger_09895
FBgn0260779	Bger_16453
FBgn0034996	Bger_13712
FBgn0000477	Bger_08765
FBgn0003892	Bger_14050
FBgn0040005	Bger_13362
FBgn0010590	Bger_11950
FBgn0031106	Bger_21739
FBgn0035141	Bger_06825
FBgn0003321	Bger_04394
FBgn0266722	Bger_17632
FBgn0032882	Bger_16729
FBgn0016983	Bger_20817
FBgn0033794	Bger_04013
FBgn0035724	Bger_11619
FBgn0035513	Bger_10490
FBgn0261458	Bger_21497
FBgn0085413	Bger_19377
FBgn0259192	Bger_20905
FBgn0260049	Bger_15809
FBgn0038045	Bger_11103
FBgn0030839	Bger_18148
FBgn0000064	Bger_17262
FBgn0283499	Bger_14014
FBgn0263968	Bger_06890
FBgn0040534	Bger_20717
FBgn0003227	Bger_19790
FBgn0031959	Bger_14948
FBgn0037549	Bger_20712
FBgn0036556	Bger_08951
FBgn0000567	Bger_22825
FBgn0033088	Bger_15328
FBgn0026722	Bger_11350
FBgn0024238	Bger_04516
FBgn0026619	Bger_08723
FBgn0266717	Bger_00682
FBgn0039213	Bger_17972
FBgn0031961	Bger_15997
FBgn0085232	Bger_12465
FBgn0053801	Bger_26091
FBgn0035526	Bger_09088
FBgn0025625	Bger_16996
FBgn0261988	Bger_20197
FBgn0035833	Bger_04994
FBgn0010380	Bger_00017
FBgn0035807	Bger_12025
FBgn0260436	Bger_12630
FBgn0035865	Bger_15609
FBgn0000455	Bger_15804
FBgn0052344	Bger_21146
FBgn0036099	Bger_14041
FBgn0029839	Bger_18242
FBgn0019968	Bger_15339
FBgn0264695	Bger_21463
FBgn0032925	Bger_19502
FBgn0264542	Bger_15084
FBgn0001099	Bger_01183
FBgn0011754	Bger_01370
FBgn0033661	Bger_08703
FBgn0085478	Bger_03780
FBgn0000635	Bger_02304
FBgn0031632	Bger_07024
FBgn0260971	Bger_17935
FBgn0031528	Bger_14262
FBgn0035101	Bger_19484
FBgn0026576	Bger_07186
FBgn0051538	Bger_21336
FBgn0014395	Bger_23059
FBgn0036005	Bger_13271
FBgn0024754	Bger_07684
FBgn0033989	Bger_10396
FBgn0029672	Bger_12506
FBgn0031490	Bger_07567
FBgn0020633	Bger_12059
FBgn0038851	Bger_03386
FBgn0005683	Bger_15884
FBgn0003065	Bger_10035
FBgn0029820	Bger_24600
FBgn0032524	Bger_19120
FBgn0027610	Bger_09465
FBgn0038462	Bger_02185
FBgn0033100	Bger_01285
FBgn0028688	Bger_12657
FBgn0052133	Bger_08293
FBgn0260970	Bger_13018
FBgn0052528	Bger_16875
FBgn0038369	Bger_09882
FBgn0037842	Bger_17198
FBgn0038977	Bger_17184
FBgn0027493	Bger_14852
FBgn0000629	Bger_08678
FBgn0033225	Bger_09823
FBgn0014391	Bger_04318
FBgn0036078	Bger_20572
FBgn0085443	Bger_05143
FBgn0263199	Bger_17701
FBgn0034265	Bger_07332
FBgn0033350	Bger_15034
FBgn0011591	Bger_02875
FBgn0028327	Bger_14149
FBgn0036062	Bger_22667
FBgn0023545	Bger_14523
FBgn0022942	Bger_00134
FBgn0032719	Bger_23023
FBgn0039007	Bger_02357
FBgn0035323	Bger_11313
FBgn0002791	Bger_16175
FBgn0262870	Bger_11250
FBgn0000562	Bger_07502
FBgn0032006	Bger_16327
FBgn0262517	Bger_11951
FBgn0035166	Bger_09863
FBgn0035375	Bger_00959
FBgn0085472	Bger_05211
FBgn0264491	Bger_13730
FBgn0046214	Bger_04545
FBgn0052846	Bger_03600
FBgn0031190	Bger_13397
FBgn0035733	Bger_16931
FBgn0034350	Bger_03398
FBgn0024365	Bger_11406
FBgn0039896	Bger_12239
FBgn0058178	Bger_03204
FBgn0044872	Bger_27874
FBgn0036299	Bger_01161
FBgn0034300	Bger_26575
FBgn0035703	Bger_00327
FBgn0034636	Bger_04685
FBgn0027791	Bger_15597
FBgn0267337	Bger_26693
FBgn0003687	Bger_07449
FBgn0035021	Bger_23429
FBgn0004380	Bger_13132
FBgn0011279	Bger_03447
FBgn0030645	Bger_04955
FBgn0033752	Bger_06431
FBgn0000147	Bger_14285
FBgn0034402	Bger_05959
FBgn0037578	Bger_22529
FBgn0020616	Bger_22474
FBgn0036920	Bger_19082
FBgn0017418	Bger_06956
FBgn0033021	Bger_16748
FBgn0032339	Bger_05305
FBgn0266711	Bger_13705
FBgn0030001	Bger_01957
FBgn0004575	Bger_25429
FBgn0034854	Bger_03778
FBgn0014861	Bger_23404
FBgn0260962	Bger_03484
FBgn0027512	Bger_07132
FBgn0031298	Bger_11903
FBgn0034138	Bger_17761
FBgn0262365	Bger_26773
FBgn0031051	Bger_06633
FBgn0051195	Bger_03750
FBgn0250843	Bger_16329
FBgn0050380	Bger_14377
FBgn0016930	Bger_12664
FBgn0032033	Bger_24903
FBgn0052479	Bger_05928
FBgn0029778	Bger_02279
FBgn0027055	Bger_20587
FBgn0263392	Bger_19168
FBgn0023515	Bger_01073
FBgn0038583	Bger_01562
FBgn0263988	Bger_02396
FBgn0085434	Bger_21915
FBgn0034860	Bger_18250
FBgn0050101	Bger_24080
FBgn0030141	Bger_13782
FBgn0032192	Bger_01592
FBgn0027865	Bger_26159
FBgn0035632	Bger_05761
FBgn0000097	Bger_12886
FBgn0040660	Bger_27112
FBgn0028687	Bger_05267
FBgn0023212	Bger_23739
FBgn0033400	Bger_14453
FBgn0022740	Bger_06881
FBgn0030178	Bger_02240
FBgn0033539	Bger_03986
FBgn0004198	Bger_23280
FBgn0030742	Bger_11462
FBgn0011282	Bger_20464
FBgn0061469	Bger_12419
FBgn0033886	Bger_12962
FBgn0036405	Bger_11465
FBgn0027596	Bger_21102
FBgn0266674	Bger_22840
FBgn0263979	Bger_01741
FBgn0004880	Bger_24445
FBgn0086693	Bger_01503
FBgn0031855	Bger_20092
FBgn0083978	Bger_00230
FBgn0050361	Bger_11282
FBgn0015766	Bger_03682
FBgn0034069	Bger_12237
FBgn0003124	Bger_14864
FBgn0032798	Bger_09490
FBgn0000289	Bger_16742
FBgn0051158	Bger_20318
FBgn0261791	Bger_03981
FBgn0035099	Bger_18723
FBgn0026741	Bger_07291
FBgn0052704	Bger_10824
FBgn0031227	Bger_07236
FBgn0029157	Bger_21209
FBgn0260482	Bger_12992
FBgn0037313	Bger_20685
FBgn0035258	Bger_27342
FBgn0086445	Bger_05772
FBgn0038395	Bger_20876
FBgn0085220	Bger_18049
FBgn0259224	Bger_13267
FBgn0033869	Bger_17131
FBgn0024846	Bger_16781
FBgn0260938	Bger_18301
FBgn0032785	Bger_14555
FBgn0039348	Bger_17210
FBgn0015828	Bger_19586
FBgn0266708	Bger_04766
FBgn0027083	Bger_15579
FBgn0262467	Bger_11608
FBgn0039942	Bger_15975
FBgn0036391	Bger_20946
FBgn0033901	Bger_00537
FBgn0052076	Bger_02516
FBgn0000524	Bger_06392
FBgn0042134	Bger_07679
FBgn0263111	Bger_27568
FBgn0035978	Bger_08934
FBgn0062440	Bger_13784
FBgn0010470	Bger_00276
FBgn0052499	Bger_20759
FBgn0039696	Bger_14981
FBgn0031782	Bger_16186
FBgn0052183	Bger_10000
FBgn0034657	Bger_19387
FBgn0038860	Bger_17693
FBgn0030747	Bger_02130
FBgn0038819	Bger_27762
FBgn0037142	Bger_15601
FBgn0053513	Bger_20570
FBgn0036569	Bger_26258
FBgn0014127	Bger_07941
FBgn0022959	Bger_10236
FBgn0051954	Bger_04700
FBgn0031710	Bger_03964
FBgn0262740	Bger_09890
FBgn0086130	Bger_19687
FBgn0037589	Bger_10251
FBgn0037215	Bger_15811
FBgn0036135	Bger_16891
FBgn0010583	Bger_16202
FBgn0262581	Bger_12529
FBgn0013334	Bger_10011
FBgn0039864	Bger_14955
FBgn0039461	Bger_14973
FBgn0041171	Bger_22251
FBgn0028577	Bger_16496
FBgn0031077	Bger_03298
FBgn0037852	Bger_03655
FBgn0036505	Bger_20638
FBgn0261673	Bger_24313
FBgn0033527	Bger_15219
FBgn0038234	Bger_10356
FBgn0260747	Bger_08452
FBgn0032123	Bger_15344
FBgn0036124	Bger_03367
FBgn0037838	Bger_16926
FBgn0034000	Bger_25997
FBgn0034948	Bger_15720
FBgn0032391	Bger_01742
FBgn0031529	Bger_14670
FBgn0036462	Bger_02151
FBgn0035065	Bger_09293
FBgn0029897	Bger_06962
FBgn0032101	Bger_12665
FBgn0029088	Bger_00351
FBgn0031066	Bger_26925
FBgn0014092	Bger_24134
FBgn0050044	Bger_33744
FBgn0004828	Bger_14198
FBgn0039204	Bger_00687
FBgn0031717	Bger_07354
FBgn0025608	Bger_02669
FBgn0030101	Bger_28388
FBgn0035374	Bger_16873
FBgn0031673	Bger_08863
FBgn0002284	Bger_11378
FBgn0032289	Bger_19495
FBgn0019624	Bger_11459
FBgn0034091	Bger_08797
FBgn0264308	Bger_00473
FBgn0036487	Bger_11432
FBgn0052645	Bger_03915
FBgn0004167	Bger_13751
FBgn0085468	Bger_01885
FBgn0033912	Bger_05724
FBgn0033177	Bger_06251
FBgn0040238	Bger_08231
FBgn0034158	Bger_27882
FBgn0010803	Bger_10380
FBgn0035900	Bger_22466
FBgn0027101	Bger_17551
FBgn0033867	Bger_17126
FBgn0051961	Bger_11144
FBgn0001258	Bger_14874
FBgn0031213	Bger_03432
FBgn0031544	Bger_19100
FBgn0014163	Bger_22248
FBgn0266719	Bger_20265
FBgn0039165	Bger_22378
FBgn0037526	Bger_13116
FBgn0024542	Bger_06551
FBgn0261549	Bger_17325
FBgn0051126	Bger_15488
FBgn0037364	Bger_20642
FBgn0036291	Bger_13868
FBgn0010877	Bger_13518
FBgn0001168	Bger_26281
FBgn0033543	Bger_11000
FBgn0028996	Bger_02099
FBgn0034791	Bger_01088
FBgn0031771	Bger_12863
FBgn0010173	Bger_16693
FBgn0035086	Bger_11033
FBgn0266668	Bger_11426
FBgn0029158	Bger_15755
FBgn0033754	Bger_16542
FBgn0028662	Bger_13384
FBgn0267385	Bger_17189
FBgn0041582	Bger_26390
FBgn0050484	Bger_12908
FBgn0038593	Bger_00408
FBgn0262117	Bger_10345
FBgn0087041	Bger_04218
FBgn0053111	Bger_13566
FBgn0035534	Bger_24688
FBgn0053217	Bger_16295
FBgn0038304	Bger_08261
FBgn0003300	Bger_05999
FBgn0031858	Bger_12856
FBgn0260401	Bger_09060
FBgn0010770	Bger_24116
FBgn0016975	Bger_21590
FBgn0015509	Bger_19696
FBgn0034500	Bger_07161
FBgn0029629	Bger_20866
FBgn0037092	Bger_18418
FBgn0278608	Bger_00951
FBgn0032988	Bger_27788
FBgn0026479	Bger_08131
FBgn0033315	Bger_06054
FBgn0036502	Bger_05415
FBgn0034858	Bger_25272
FBgn0035094	Bger_26532
FBgn0000964	Bger_05777
FBgn0016797	Bger_22240
FBgn0054039	Bger_18297
FBgn0030812	Bger_08906
FBgn0000439	Bger_21960
FBgn0051191	Bger_26569
FBgn0038880	Bger_07307
FBgn0040268	Bger_21738
FBgn0021795	Bger_05052
FBgn0033032	Bger_17810
FBgn0033210	Bger_21423
FBgn0029768	Bger_00079
FBgn0260941	Bger_04679
FBgn0039402	Bger_03976
FBgn0085343	Bger_03219
FBgn0261349	Bger_06250
FBgn0031003	Bger_09892
FBgn0036353	Bger_13508
FBgn0085370	Bger_14937
FBgn0031254	Bger_03485
FBgn0036036	Bger_13664
FBgn0034050	Bger_01019
FBgn0031195	Bger_18146
FBgn0052225	Bger_18870
FBgn0023477	Bger_02545
FBgn0037970	Bger_00927
FBgn0033879	Bger_20138
FBgn0086691	Bger_03082
FBgn0033942	Bger_10734
FBgn0046704	Bger_10125
FBgn0262699	Bger_01279
FBgn0283473	Bger_15243
FBgn0024897	Bger_23361
FBgn0003204	Bger_16756
FBgn0026192	Bger_18651
FBgn0032731	Bger_01663
FBgn0031822	Bger_06098
FBgn0011715	Bger_08278
FBgn0036397	Bger_09651
FBgn0036741	Bger_04900
FBgn0000442	Bger_04965
FBgn0039381	Bger_00013
FBgn0011509	Bger_23115
FBgn0035497	Bger_10607
FBgn0027621	Bger_13186
FBgn0038808	Bger_07748
FBgn0050296	Bger_06703
FBgn0029864	Bger_10771
FBgn0262509	Bger_25925
FBgn0031420	Bger_14426
FBgn0085284	Bger_16317
FBgn0030320	Bger_02318
FBgn0035713	Bger_00233
FBgn0030672	Bger_10068
FBgn0033609	Bger_17610
FBgn0034083	Bger_02121
FBgn0039465	Bger_09565
FBgn0038585	Bger_16682
FBgn0001992	Bger_11499
FBgn0051665	Bger_09855
FBgn0039537	Bger_02464
FBgn0031240	Bger_17609
FBgn0039261	Bger_00599
FBgn0011205	Bger_01997
FBgn0041629	Bger_05903
FBgn0030778	Bger_04007
FBgn0030685	Bger_15952
FBgn0032856	Bger_04739
FBgn0032597	Bger_20590
FBgn0038631	Bger_24697
FBgn0034938	Bger_03316
FBgn0264489	Bger_07078
FBgn0030433	Bger_12297
FBgn0260793	Bger_04788
FBgn0032321	Bger_13304
FBgn0046258	Bger_09471
FBgn0036300	Bger_06189
FBgn0026319	Bger_09414
FBgn0022359	Bger_19277
FBgn0027600	Bger_07069
FBgn0025815	Bger_24159
FBgn0030196	Bger_07641
FBgn0024963	Bger_18323
FBgn0050344	Bger_10907
FBgn0002626	Bger_12160
FBgn0054015	Bger_00325
FBgn0026088	Bger_05684
FBgn0015269	Bger_09277
FBgn0000579	Bger_23354
FBgn0037094	Bger_06659
FBgn0038871	Bger_07672
FBgn0027655	Bger_06317
FBgn0011770	Bger_11087
FBgn0038806	Bger_23749
FBgn0262002	Bger_12597
FBgn0011573	Bger_25786
FBgn0039890	Bger_03870
FBgn0035102	Bger_00984
FBgn0026630	Bger_24014
FBgn0039561	Bger_11539
FBgn0039163	Bger_11940
FBgn0025680	Bger_17660
FBgn0016700	Bger_09689
FBgn0031006	Bger_07682
FBgn0030090	Bger_25863
FBgn0036377	Bger_03187
FBgn0036695	Bger_12482
FBgn0261565	Bger_11929
FBgn0036147	Bger_20985
FBgn0024732	Bger_16694
FBgn0283508	Bger_18212
FBgn0034002	Bger_04032
FBgn0052351	Bger_07075
FBgn0261260	Bger_09000
FBgn0033184	Bger_00481
FBgn0053348	Bger_20488
FBgn0037898	Bger_16301
FBgn0038037	Bger_06733
FBgn0038737	Bger_10908
FBgn0052281	Bger_13525
FBgn0041186	Bger_08238
FBgn0053307	Bger_18318
FBgn0033924	Bger_21140
FBgn0032153	Bger_00068
FBgn0036451	Bger_06776
FBgn0038463	Bger_02812
FBgn0011260	Bger_21936
FBgn0004778	Bger_10504
FBgn0029879	Bger_22343
FBgn0034644	Bger_17848
FBgn0022786	Bger_01576
FBgn0033579	Bger_12487
FBgn0040089	Bger_07801
FBgn0011581	Bger_14890
FBgn0024814	Bger_11635
FBgn0031697	Bger_21772
FBgn0033089	Bger_24495
FBgn0003346	Bger_05317
FBgn0040705	Bger_11763
FBgn0052022	Bger_16452
FBgn0086362	Bger_13537
FBgn0030581	Bger_15350
FBgn0052137	Bger_07211
